scenario,survived,months_run,final_arr_usd,final_team_size,final_cash_usd,final_trl,final_layer4_substitutability,valuation_vc_method,valuation_comparable_multiples,valuation_damodaran_classical,valuation_damodaran_inverted
future_2030_extrapolation,True,96,23456130.996619005,36.0,50475243.237708434,8.0,0.9983561026456765,79749529.52126755,165439354.14618996,457901113.0781511,457901113.0781511
future_2030_extrapolation,True,96,25939656.41222977,42.0,46722341.44997279,8.0,0.9990931108865769,88193376.61086717,229837338.82400057,506383492.9015741,506383492.9015741
future_2030_extrapolation,True,96,22809125.50423844,42.0,47883705.83576979,8.0,0.9977623261600784,77549747.14358287,134376667.58084032,445270533.24503875,445270533.24503875
future_2030_extrapolation,True,96,22181118.518364813,30.0,46865150.865646,8.0,0.9995774254519919,75414558.62222312,213089237.6596639,433010834.5805899,433010834.5805899
future_2030_extrapolation,True,96,23059176.494577486,36.0,47010421.34563114,8.0,0.9996970367429516,78399906.48310651,211587777.39069295,450151927.65825397,450151927.65825397
future_2030_extrapolation,True,96,23741182.979880333,36.0,43245095.622928016,8.0,0.9995296118200612,80718690.27320366,122574420.26935297,463465782.73485243,463465782.73485243
future_2030_extrapolation,True,96,21137644.23289303,30.0,38371396.876060225,8.0,0.9996976706207091,71866804.58956061,214153592.86438975,412640551.1414826,412640551.1414826
future_2030_extrapolation,True,96,18109383.422768716,42.0,40018948.62499758,8.0,0.9989492123199751,61570887.717766315,144519862.83828196,353524067.01855797,353524067.01855797
future_2030_extrapolation,True,96,21500882.04660775,48.0,41425516.90325717,8.0,0.999320055978233,73101792.77888553,101456007.33976127,419731532.9933499,419731532.9933499
future_2030_extrapolation,True,96,22709975.333641723,36.0,36803935.18597261,8.0,0.9988311878336191,77212642.12578681,203856737.81620622,443334963.6711534,443334963.6711534
future_2030_extrapolation,True,96,26009966.60798914,54.0,39381147.162569985,8.0,0.998991253499238,88432427.33211213,264365885.98518202,507756060.13798654,507756060.13798654
future_2030_extrapolation,True,96,22152000.441219237,30.0,47637000.24106533,8.0,0.9994676807874799,75315558.79342534,114807272.42251657,432442403.2422085,432442403.2422085
future_2030_extrapolation,True,96,24415826.1826776,36.0,44345679.58665729,8.0,0.9997020121762211,83012439.31585516,279590901.3448382,476635894.7851307,476635894.7851307
future_2030_extrapolation,True,96,23320759.363870952,36.0,40347664.022269204,8.0,0.9989358709748192,79289273.56414746,176273072.61467445,455258442.7535577,455258442.7535577
future_2030_extrapolation,True,96,27134062.936157648,60.0,37021864.23430036,8.0,0.9994889452794481,92254291.78712155,211158660.7270373,529700214.5234484,529700214.5234484
future_2030_extrapolation,True,96,19744255.46808628,30.0,47093184.682633705,8.0,0.999857703991281,67129360.95703758,74565701.36841716,385439378.6016648,385439378.6016648
future_2030_extrapolation,True,96,22203049.587596305,30.0,39580926.53490759,8.0,0.9998829297134931,75489123.02729751,117545110.99282749,433438964.0540116,433438964.0540116
future_2030_extrapolation,True,96,21818135.121341277,30.0,48870154.412944555,8.0,0.9976325167240783,74180435.43537568,149927159.67194766,425924819.3485841,425924819.3485841
future_2030_extrapolation,True,96,20038920.533240285,30.0,45697206.494299464,8.0,0.9951291231191364,68131205.6481238,159216975.44455683,391191710.95940596,391191710.95940596
future_2030_extrapolation,True,96,19068798.81583384,30.0,48995964.81960311,8.0,0.9988204594306319,64832846.23187225,221981461.15182194,372253386.71975493,372253386.71975493
future_2030_extrapolation,True,96,25702627.39820949,42.0,27393011.542122837,8.0,0.999984468697262,87387491.2603065,113085136.69863223,501756308.24919707,501756308.24919707
future_2030_extrapolation,True,96,22620760.056054313,30.0,51303105.32760451,8.0,0.9976916395630027,76909315.1868841,311811875.7894528,441593339.0649154,441593339.0649154
future_2030_extrapolation,True,96,26534197.305164807,42.0,36393697.70853261,8.0,0.9996628166744511,90214782.29365253,164696437.7194422,517989880.01992166,517989880.01992166
future_2030_extrapolation,True,96,18878843.668068916,30.0,47474791.86287822,8.0,0.9973316016207737,64187009.38577947,159956123.37619814,368545159.06665134,368545159.06665134
future_2030_extrapolation,True,96,22477647.188139934,36.0,38846201.05772554,8.0,0.9999593709713166,76422739.46447465,109838810.58457787,438799547.47485113,438799547.47485113
future_2030_extrapolation,True,96,21432463.872971606,30.0,45319403.46597193,8.0,0.9989466619259108,72869174.82671885,155058976.1561186,418395901.04845315,418395901.04845315
future_2030_extrapolation,True,96,20624030.037962977,30.0,42801155.5378627,8.0,0.9982016377387225,70120545.14007933,239401009.2239533,402613982.32733715,402613982.32733715
