scenario,survived,months_run,final_arr_usd,final_team_size,final_cash_usd,final_trl,final_layer3_substitutability,valuation_vc_method,valuation_comparable_multiples,valuation_damodaran_classical,valuation_damodaran_inverted
pre_genai_2019_baseline,False,80,2381134.040919149,96.0,-70921.0487103418,8.0,0.06850792942977722,8095722.159709473,11950070.21230288,46483536.772638015,46788731.71104422
pre_genai_2019_baseline,False,62,835483.9121218221,132.0,-662371.746715542,8.0,0.04653497644332653,2840598.4313400793,4688667.410140436,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,78,2442607.6784658665,102.0,-30326.56942921609,8.0,0.06142398496759463,8304729.078754149,30354778.08786458,47683600.28957789,47996674.4328933
pre_genai_2019_baseline,False,88,5514741.668280248,78.0,-247415.78443454357,8.0,0.056795511828881616,18749812.300249893,33664681.426642604,107656558.90172048,108363394.89450955
pre_genai_2019_baseline,False,73,1396094.148542251,90.0,-616850.2474375537,8.0,0.05579262394747356,4746641.785454195,4786714.003899238,27253985.948131684,27432926.259912346
pre_genai_2019_baseline,False,65,820108.095910613,102.0,-1167964.0734143525,8.0,0.04662910686163573,2788321.518791025,8091407.070463532,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,66,1852842.4258416134,126.0,-516755.56219771714,8.0,0.010000000000000002,6299560.305116453,16098510.377241764,36170441.292026736,36407923.987378426
pre_genai_2019_baseline,False,68,1065241.891323202,96.0,-198749.61347688606,8.0,0.06960970379813276,3621762.6714148098,7634576.315305089,20795221.84646213,20990758.05696238
pre_genai_2019_baseline,False,60,641936.1564426329,127.41995499138103,-573228.5841299584,8.0,0.10528941083521748,2182546.919880775,5261939.655547614,19521596.00166598,19670378.95699307
pre_genai_2019_baseline,False,68,1404537.5967340432,126.0,-679368.808288851,8.0,0.010000000000000002,4775349.035636661,7214769.616470037,27418815.532592848,27603808.28618786
pre_genai_2019_baseline,False,74,1766493.7950218366,96.0,-537644.8990187077,8.0,0.08773386899380671,6005979.804407474,13387070.201514885,34484778.20586605,34711193.41630861
pre_genai_2019_baseline,False,86,6015442.005191503,96.0,-292297.60319789674,8.0,0.010000000000000002,20452165.35692273,94697082.32034773,117431028.59680003,118202040.40071842
pre_genai_2019_baseline,False,67,1636760.6612094012,114.0,-48709.669619479915,8.0,0.06512638590787136,5564894.427353915,12377963.084353203,31952180.379549623,32210024.15522387
pre_genai_2019_baseline,False,75,2864793.108990877,108.0,-198828.87666362023,8.0,0.027033142793822382,9740135.858327322,20903394.139056373,55925333.70207657,56292520.23648414
pre_genai_2019_baseline,False,69,1157066.1934278626,114.0,-829473.1777779476,8.0,0.09731472897043751,3933960.147312304,10224612.461249001,22587778.775284246,22736082.373303786
pre_genai_2019_baseline,False,81,2859335.740299556,78.0,-411763.2388887942,8.0,0.03776468238231347,9721581.110930163,22477760.452988196,55818797.15525246,56185284.20728189
pre_genai_2019_baseline,False,61,608513.1613477925,96.0,-110122.33457663679,8.0,0.08013251606516017,2068910.6115574045,4468489.093194637,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,69,1220566.6317572887,90.0,-128997.20451900049,8.0,0.012358605909021268,4149858.0753165404,8099685.157166966,23827408.678280003,24029360.70599638
pre_genai_2019_baseline,False,75,1857508.0723451427,96.0,-478791.7316324507,8.0,0.04913262410628689,6315423.241490003,26732280.510618277,36261522.158155225,36518031.81217464
pre_genai_2019_baseline,False,69,999570.2498806459,120.0,-409855.923058904,8.0,0.07853855066093669,3398482.7746284157,6358773.490054705,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,78,2504771.5187599636,84.0,-286280.7725000328,8.0,0.07611803342063814,8516082.648420181,24223362.344497193,48897137.66571134,49280584.09860145
pre_genai_2019_baseline,False,60,806970.6805594102,110.04450658346548,-818629.0199304449,8.0,0.04592461690983849,2743655.043593777,4234595.281055431,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,66,964038.0277784354,108.0,-678330.8254426717,8.0,0.010000000000000002,3277675.21280567,8168565.469794215,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,60,842643.0103563571,126.08035125925154,-1154582.2936814604,8.0,0.1121783900860676,2864938.963718714,5322509.2400732115,19521596.00166598,19663519.10804838
pre_genai_2019_baseline,False,73,1617773.4560288952,90.0,-579768.0783674412,8.0,0.1621654324700782,5500338.99490483,18829137.39082575,31581519.83081504,31839619.810620897
pre_genai_2019_baseline,False,60,688426.5830582854,110.04450658346548,-1490368.8194083849,8.0,0.010000000000000002,2340611.762304093,6700707.233312324,19521596.00166598,19676538.2777353
pre_genai_2019_baseline,False,71,1252200.5149702767,102.0,-715635.1904126034,8.0,0.09047943188459598,4257411.503609133,7469161.039113749,24444952.56632784,24641310.87721131
pre_genai_2019_baseline,False,70,1669050.4956088476,102.0,-71409.67552830628,8.0,0.03702821842138502,5674678.052882211,20869118.4736048,32582529.4816563,32813172.029209454
pre_genai_2019_baseline,False,62,836571.9909771777,126.0,-869573.2144524088,8.0,0.010000000000000002,2844297.8384080715,11464432.812950233,19521596.00166598,19698225.0086663
pre_genai_2019_baseline,False,63,912948.9048895452,138.0,-185818.16824910138,8.0,0.010000000000000002,3103975.061035948,8435288.761449939,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,69,1330455.2606752592,126.0,-124289.00573746243,8.0,0.12240980482948845,4523473.248987275,7629204.086912338,25972610.097193617,26214993.955002777
pre_genai_2019_baseline,False,59,744220.0367517876,125.07971355084482,-1348953.0757463658,8.0,0.010000000000000002,2530306.3749008933,5937156.740518995,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,69,1098886.8469976655,108.0,-587478.5118428646,8.0,0.04956793739689396,3736153.6332571153,10661489.56775987,21452025.07863297,21592871.707937125
pre_genai_2019_baseline,False,81,3702629.305311663,78.0,-365268.26201834483,8.0,0.010000000000000002,12588731.923982913,51677597.718281984,72281233.44222346,72770499.49643682
pre_genai_2019_baseline,False,63,923263.7237838289,120.0,-51642.953676698264,8.0,0.010000000000000002,3139044.8666247204,8416957.564309498,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,69,1172906.9189250458,90.0,-367617.1949949026,8.0,0.010000000000000002,3987817.725352689,6768322.45918709,22897015.01881354,23047348.95580575
pre_genai_2019_baseline,False,63,798796.2209860119,114.0,-1087768.5682002725,8.0,0.15147038002446414,2715862.3396238377,5285834.985620625,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,60,1008161.1130167142,132.38436882221413,-1207250.9098107957,8.0,0.07430747097375154,3427691.2273515784,7523605.162049141,19680913.952902216,19810132.07481521
pre_genai_2019_baseline,False,62,702006.0202332832,120.0,-195343.1362564382,8.0,0.034228979389906634,2386781.0869052294,3480653.2362767826,19521596.00166598,19691607.774221487
pre_genai_2019_baseline,False,63,787571.9804691549,102.0,-1157891.0989909763,8.0,0.015192955854893655,2677700.5515360273,7232745.431483914,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,63,1179719.8079636514,108.0,-1257647.7363133677,8.0,0.024585252866076816,4010981.165887179,7763251.120868482,23030013.48622938,23212613.38465999
pre_genai_2019_baseline,False,75,2308231.2792837233,90.0,-261974.93623273994,8.0,0.08722092508117663,7847856.859926473,16120629.302321205,45060358.5125855,45356209.351304494
pre_genai_2019_baseline,False,77,1968826.1034220434,84.0,-710649.1933901721,8.0,0.010000000000000002,6693898.302312962,13541068.137962906,38434627.78853938,38714960.26268247
pre_genai_2019_baseline,False,72,1835844.8394248583,120.0,-213075.92080414796,8.0,0.02375214202747556,6241769.464848351,24659166.956628386,35838621.27699544,36073925.35608683
pre_genai_2019_baseline,False,86,4184577.0809702994,78.0,-454495.0563412914,8.0,0.1047029185200419,14227327.32439817,29941129.116517335,81689623.21253291,82225969.22352429
pre_genai_2019_baseline,False,69,1819582.6491880077,126.0,-976461.2259531447,8.0,0.09370254367223056,6186478.930336878,9786857.265798526,35521157.36908941,35754377.08918949
pre_genai_2019_baseline,False,80,3213174.362311047,102.0,-371986.1560554737,8.0,0.07988185184073894,10924612.575750064,25398405.731414594,62726291.783946976,63138131.07343754
pre_genai_2019_baseline,False,80,2374828.9279146795,102.0,-28519.934244919918,8.0,0.03227659177565498,8074285.129205281,33925063.9720025,46360450.90381992,46664837.702683374
pre_genai_2019_baseline,False,73,1865128.78449588,90.0,-424385.9940961808,8.0,0.022814047842182748,6341333.235287611,13841545.208518723,36410290.6220069,36649348.08568674
pre_genai_2019_baseline,False,68,1232301.1525288473,96.0,-193813.8814579011,8.0,0.010000000000000002,4189754.7876440864,15540434.516689366,24056485.25205553,24214431.872397307
pre_genai_2019_baseline,False,66,1181273.1652696521,96.0,-950442.3494389793,8.0,0.10246157515808589,4016262.4935856746,10529258.068045704,23060337.50000336,23299705.063056752
pre_genai_2019_baseline,False,67,971820.4615245506,90.0,-524148.769060689,8.0,0.07273503972365333,3304135.0509551326,6846200.170628704,19521596.00166598,19688679.596015725
pre_genai_2019_baseline,False,77,1974020.2956249113,90.0,-462823.23795384355,8.0,0.10794795652939425,6711558.264413338,19691330.23158168,38536026.71027877,38843571.12279396
pre_genai_2019_baseline,False,68,1355007.4105218789,96.0,-759379.550426868,8.0,0.06155999541716979,4606949.181112901,13701139.51368189,26451907.24747169,26625581.385965187
pre_genai_2019_baseline,False,60,617182.7192549199,104.80429198425283,-600841.1354737825,8.0,0.022224703384807823,2098386.622087464,8019909.433879069,19521596.00166598,19664402.47164038
pre_genai_2019_baseline,False,70,1848731.0617299755,90.0,-287919.51698082,8.0,0.054217335828709044,6285581.897780606,25827512.810566474,36090180.902823605,36366621.14117199
pre_genai_2019_baseline,False,70,1436885.297218333,126.0,-573093.5694511184,8.0,0.010000000000000002,4885329.40260719,11485371.812206069,28050294.27303004,28307130.43487875
pre_genai_2019_baseline,False,69,1612282.978622409,108.0,-2907.278363904683,8.0,0.027162204996205374,5481671.6797334775,6010670.2937622,31474336.949029345,31732828.56173641
pre_genai_2019_baseline,False,61,820305.6886930772,144.0,-893834.2833642523,8.0,0.04661689207455431,2788993.323166631,6110608.536564572,19521596.00166598,19694860.87600983
pre_genai_2019_baseline,False,71,1683975.3989681322,108.0,-328496.1057795767,8.0,0.04836321583633634,5725421.887030516,20834289.51004842,32873887.415400162,33242690.78470488
pre_genai_2019_baseline,False,62,731828.879092989,114.0,-761437.0285396844,8.0,0.039386507125254266,2488177.1339934524,5362065.494799607,19521596.00166598,19672458.42426449
pre_genai_2019_baseline,False,60,545052.1707723147,99.28827661666061,-628864.730568578,8.0,0.026910892799376657,1853146.8037036096,4530518.543234493,19521596.00166598,19656029.609752495
pre_genai_2019_baseline,False,66,1209152.3209226457,90.0,-1168173.451326463,8.0,0.09195536636260229,4111050.058811027,14799318.784239033,23604583.113528665,23759562.69962759
pre_genai_2019_baseline,False,71,1256536.1035407463,84.0,-713602.7736796662,8.0,0.08003152481671895,4272152.261526223,9420428.91777705,24529590.174829982,24691196.82898066
pre_genai_2019_baseline,False,68,1479597.0745232638,114.0,-940071.3867956859,8.0,0.010000000000000002,5030547.049352785,8658223.53478927,28884096.33409004,29102438.153601833
pre_genai_2019_baseline,False,81,2672917.084945047,78.0,-204373.59041451337,8.0,0.10369038337779837,9087768.140638841,10271382.556249319,52179607.478247926,52522200.86068086
pre_genai_2019_baseline,True,96,10866843.701331478,72.0,5309981.57328209,8.0,0.010000000000000002,36946658.96465412,75399554.19619067,212138132.55064172,213530958.67344898
pre_genai_2019_baseline,False,60,638487.5743730109,110.32030735184513,-193611.9040024518,8.0,0.07394100556670821,2170821.9343063217,6151772.006203385,19521596.00166598,19674201.027725868
pre_genai_2019_baseline,False,66,899132.6922682861,96.0,-250261.16629751923,8.0,0.12880541712174828,3057000.713200406,4685458.048353149,19521596.00166598,19672990.512370963
pre_genai_2019_baseline,False,61,817730.8655269231,96.0,-847577.2121993324,8.0,0.08592549934353319,2780239.0688469037,5494199.109819016,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,60,702211.1027562789,86.87724203957801,-807335.7031223127,8.0,0.04295777394750066,2387478.3559784754,3006401.8470538044,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,66,1021554.2754094796,120.0,-601789.3796141437,8.0,0.04810223610866857,3473227.228142968,7662919.937280449,19942369.858318493,20073304.609913513
pre_genai_2019_baseline,False,70,1829791.9309650122,114.0,-217210.63406930026,8.0,0.09049508366600051,6221189.915647436,17245706.826783206,35720458.84340726,35990874.77317731
pre_genai_2019_baseline,False,80,3254478.4190059174,84.0,-27073.65127376665,8.0,0.06626656074202412,11065044.051393276,20838203.697664417,63532612.891974166,64144104.43414807
pre_genai_2019_baseline,False,59,557564.8332045593,95.06058229864202,-1279091.2193137128,8.0,0.010000000000000002,1895689.154024461,4416331.830700207,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,74,2169203.666100636,96.0,-152484.76104147488,8.0,0.04691914867927016,7375170.774424388,16512795.297980279,42346317.61494937,42624348.99322934
pre_genai_2019_baseline,False,68,1358377.6496285202,114.0,-888129.812431695,8.0,0.010000000000000002,4618407.805008188,9368977.052069664,26517699.693740554,26712431.81021151
pre_genai_2019_baseline,False,71,1920788.385268984,114.0,-492680.6591539809,8.0,0.01391959547138626,6530572.755464083,15291222.140833886,37496854.861913465,37770168.77770627
pre_genai_2019_baseline,False,64,868209.4397417925,114.0,-695590.8849692794,8.0,0.09979951621804722,2951863.389376171,5157460.928014302,19521596.00166598,19670564.08084571
pre_genai_2019_baseline,False,64,1078344.1896382063,132.0,-747915.1644856867,8.0,0.10476562375735952,3666309.750659017,6991718.418605523,21050999.62086095,21287429.188939065
pre_genai_2019_baseline,False,69,1157347.1936871542,96.0,-823086.0801061587,8.0,0.07602911874242826,3934915.532430041,11616333.128618704,22593264.348822497,22741603.96323396
pre_genai_2019_baseline,False,66,985244.159023925,102.0,-490640.5648878879,8.0,0.0427321286791582,3349774.869396001,4893272.17785738,19521596.00166598,19657156.072628967
pre_genai_2019_baseline,False,75,2350303.6569608483,108.0,-364116.1651293726,8.0,0.05705418131337788,7990900.583807254,19561646.99009454,45881678.47242783,46182921.815933675
pre_genai_2019_baseline,False,64,847093.1567427886,120.0,-31136.380876590265,8.0,0.010000000000000002,2880069.211783488,6518359.192425568,19521596.00166598,19683604.584429234
pre_genai_2019_baseline,False,60,728672.2335062241,127.41995499138103,-879785.388974141,8.0,0.010000000000000002,2477444.7160833473,4299946.814625142,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,64,894680.3573904919,102.0,-520966.5977412495,8.0,0.11171042639622712,3041863.0243877713,8391021.308973154,19521596.00166598,19717810.4111184
pre_genai_2019_baseline,False,61,753006.0923699976,96.0,-652403.6599362474,8.0,0.010000000000000002,2560178.47111322,10941426.537248224,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,True,96,8249807.228967459,66.0,9870955.293752141,8.0,0.08644908417718755,28048881.77194013,54571499.89402233,161049403.81552625,162106798.89108273
pre_genai_2019_baseline,False,63,853823.3218823691,114.0,-165933.95080484077,8.0,0.07144594268944642,2902951.395702027,9068808.183891805,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,64,874501.599020754,114.0,-335991.5351669857,8.0,0.027362048355228777,2973256.377940329,2437208.127999459,19521596.00166598,19678095.610687796
pre_genai_2019_baseline,False,63,699463.4967430226,108.0,-224745.4315666901,8.0,0.12960803109017266,2378136.649671558,7716018.663164013,19521596.00166598,19678275.22050923
pre_genai_2019_baseline,False,74,1692460.5722323772,78.0,-204364.5624995567,8.0,0.11190565807921685,5754271.000118583,12381769.701582773,33039531.5398689,33256457.75704986
pre_genai_2019_baseline,False,72,1681614.9279626945,84.0,-309168.33809784113,8.0,0.10101085983979345,5717396.418032266,22354811.14125046,32827807.254058372,33043343.36229209
pre_genai_2019_baseline,False,66,896424.9317353708,114.0,-827158.5174976196,8.0,0.010000000000000002,3047794.4792913534,7933684.21001893,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,77,1931739.2986861803,84.0,-321915.8516521384,8.0,0.010000000000000002,6567805.246746444,19861126.856486797,37710634.16949319,37958229.2423232
pre_genai_2019_baseline,False,63,948461.080264323,114.0,-223700.49371631793,8.0,0.09598572589029988,3224714.4651100254,4855627.201008459,19521596.00166598,19760314.00282715
pre_genai_2019_baseline,False,71,1478612.32137183,78.0,-219077.67876716796,8.0,0.0740334825167606,5027198.9438816495,12430201.97151756,28864872.380906377,29059808.168739114
pre_genai_2019_baseline,False,75,1818085.8273988317,90.0,-135174.18654557748,8.0,0.07771995766883304,6181389.820223996,16038695.969664019,35491937.01883463,35800445.4901579
pre_genai_2019_baseline,False,70,1747931.8901757954,90.0,-556625.5865402352,8.0,0.04120743520146907,5942870.369236615,17463642.87451093,34122420.19844027,34460404.89326034
pre_genai_2019_baseline,False,84,4276573.44333865,102.0,-357672.64561823756,8.0,0.011479099121466269,14540109.79553979,37566163.77155661,83485539.03231072,84033676.40979558
pre_genai_2019_baseline,False,62,788083.0420432163,120.0,-1010010.9963151206,8.0,0.0883591322247234,2679438.132217755,5389580.275710918,19521596.00166598,19709139.985057894
pre_genai_2019_baseline,False,63,1070101.1632692781,138.0,-157267.97710184613,8.0,0.0674694305464712,3638283.92343081,9618727.617427552,20890082.59025566,21027239.698171478
pre_genai_2019_baseline,False,93,7489500.276313664,84.0,-68282.72242640716,8.0,0.04466621304389544,25463880.78543351,34930714.5492116,146206998.64856112,147625120.0441742
pre_genai_2019_baseline,False,69,1306740.103684904,102.0,-718494.0978394793,8.0,0.02238098473407361,4442843.045618422,14162697.675980227,25509652.383311816,25707396.312980507
pre_genai_2019_baseline,False,64,1102151.6125610066,120.0,-181049.89909786475,8.0,0.10586839593328112,3747253.6530221486,5985902.873970483,21515758.51300066,21677095.46616427
pre_genai_2019_baseline,False,69,1093527.2409410395,102.0,-165061.91003361205,8.0,0.07210956917927393,3717931.2733335258,6944195.8712564325,21347397.014467433,21513885.44931648
pre_genai_2019_baseline,False,74,2088565.9960040231,114.0,-90745.4240813253,8.0,0.02874644087424809,7101007.219794556,6804991.371137757,40772141.596807666,41039837.47597862
pre_genai_2019_baseline,False,63,921491.36912602,108.0,-102812.96881408873,8.0,0.03629515721953676,3133018.960215626,16663018.878844894,19521596.00166598,19700343.688554782
pre_genai_2019_baseline,False,72,1378781.6490268416,90.0,-588899.4851251066,8.0,0.010000000000000002,4687780.258317001,12803851.439124916,26916018.32681282,27092739.659261588
pre_genai_2019_baseline,False,62,623571.0392654381,126.0,-1149873.7063662063,8.0,0.020985629774375642,2120106.5517443866,5931607.93426631,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,75,1890915.9656230912,90.0,-348398.58604929445,8.0,0.010000000000000002,6429008.204483138,11545493.14709583,36913697.553994104,37217501.95656128
pre_genai_2019_baseline,False,55,657438.2862140194,108.2702333479057,-18690.09132490121,8.0,0.042258091882997846,2235253.291448358,5997429.899659383,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,59,629131.4336793915,115.57365532098052,-796474.7005281873,8.0,0.010000000000000002,2139011.580818848,6334157.2226249445,19521596.00166598,19654004.098200135
pre_genai_2019_baseline,False,61,651415.3675645419,114.0,-860834.6863786776,8.0,0.0512215641960468,2214775.7059202953,5667576.121424154,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,61,646981.711138263,114.0,-946068.4778484995,8.0,0.14138188472247415,2199701.522794969,7100679.8268611,19521596.00166598,19701444.67039899
pre_genai_2019_baseline,False,79,2690124.103660647,90.0,-250024.49094625947,8.0,0.03614436699452242,9146271.03897406,30351387.15201413,52515515.946006976,52925458.45134327
pre_genai_2019_baseline,False,62,847338.8237708401,138.0,-1202981.1233135047,8.0,0.12973517034976398,2880904.46589717,7197123.038917217,19521596.00166598,19655181.76843493
pre_genai_2019_baseline,False,64,834880.1177267118,114.0,-712880.0589794226,8.0,0.04772435367865775,2838545.564269011,7941003.031414641,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,61,938749.2131243385,144.79540339929673,-1040464.1313550894,8.0,0.010000000000000002,3191694.661660835,3608066.417543615,19521596.00166598,19652376.305881888
pre_genai_2019_baseline,False,71,1781991.524204556,84.0,-528438.5963512926,8.0,0.010000000000000002,6058671.214220458,11095310.84200385,34787318.61391433,35015720.200773366
pre_genai_2019_baseline,False,72,1832905.0599783217,90.0,-265737.75963439466,8.0,0.010000000000000002,6231774.379649032,12338437.622711096,35781232.090306155,36016159.37170716
pre_genai_2019_baseline,False,65,1112440.9887212133,132.0,-1217311.2600770532,8.0,0.010000000000000002,3782236.954742374,7335094.097721501,21716623.557509392,21859838.7907534
pre_genai_2019_baseline,False,75,1739132.4984144908,84.0,-665899.1767879446,8.0,0.07492963761615208,5912952.930885911,20343502.57344895,33950642.02741569,34173550.28315125
pre_genai_2019_baseline,False,67,976333.689852068,114.0,-524790.2048567431,8.0,0.07067645215542158,3319479.77408076,10792299.168055188,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,73,1591818.5483687716,108.0,-395899.0326066002,8.0,0.010000000000000002,5412093.764906704,9418456.09790772,31074838.60921357,31320162.0189682
pre_genai_2019_baseline,True,96,9837683.925070805,72.0,2872893.057448346,8.0,0.0827628494458592,33447573.460278656,55595694.77913056,192047291.17731595,193308207.73555085
pre_genai_2019_baseline,False,58,756736.1156736674,122.52706633552144,-709807.7021947048,8.0,0.010000000000000002,2572860.341094842,6578253.959115211,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,64,1034490.9694962285,120.0,-155969.40731598018,8.0,0.13743975607039477,3517211.2623013505,2775825.2724479306,20194914.773877144,20353735.576788846
pre_genai_2019_baseline,False,66,945411.6408373015,102.0,-883498.9726205338,8.0,0.05192626275833886,3214346.5421288814,7096080.19600153,19521596.00166598,19688612.835557986
pre_genai_2019_baseline,False,64,912495.4511438858,132.0,-895846.0725474115,8.0,0.06732379477582318,3102433.3437390416,4010261.1217728755,19521596.00166598,19668520.198271833
pre_genai_2019_baseline,False,77,2529107.4784140917,96.0,-561483.9664188258,8.0,0.010000000000000002,8598823.546019405,16423304.880271299,49372214.43839206,49696375.44228049
pre_genai_2019_baseline,False,62,792850.8040926615,120.0,-507854.9064966424,8.0,0.07724763134365886,2695648.255718831,5723873.82392879,19521596.00166598,19652157.585085496
pre_genai_2019_baseline,False,64,1024060.4623255924,108.0,-768860.2069469603,8.0,0.010000000000000002,3481748.123062985,6220122.397545237,19991294.626799505,20141063.231411353
pre_genai_2019_baseline,False,63,753442.421849641,120.0,-1127595.0355286114,8.0,0.03760267783973326,2561661.9668663274,5784110.687749691,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,80,3521162.5477077165,96.0,-194690.7687522591,8.0,0.12737578498276272,11971755.128246624,28230384.47654665,68738712.71254697,69190027.4929829
pre_genai_2019_baseline,False,64,1214426.2245525406,120.0,-250307.43385923887,8.0,0.016511340481661,4128981.035291557,6493967.168672975,23707538.129543193,23863193.68291898
pre_genai_2019_baseline,False,70,1518700.556671011,96.0,-380452.25104418676,8.0,0.058782654019162245,5163496.694985972,15114060.805530487,29647458.714836705,29842113.746802807
pre_genai_2019_baseline,False,73,1562389.8394309753,120.0,-638202.2566906009,8.0,0.018890784740931848,5312037.805441529,7606489.507571145,30500343.24247928,30700598.021344043
pre_genai_2019_baseline,False,82,3923993.945471003,96.0,-206619.49837296735,8.0,0.010000000000000002,13341359.282173261,63739725.90777995,76602624.51646827,77401592.4586303
pre_genai_2019_baseline,False,60,628160.7022884558,115.83632271943739,-899207.3185952078,8.0,0.010000000000000002,2135711.1485467996,8040143.354073468,19521596.00166598,19687369.854012184
pre_genai_2019_baseline,False,63,831791.7774711718,114.0,-1028117.1094766154,8.0,0.055625322078922144,2828045.3806532044,5486508.886821957,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,54,378988.94153162814,135.11556214188556,-1649731.0054111243,8.0,0.06023245291011312,1288541.1402787215,4128113.034057611,19521596.00166598,19677800.397810623
pre_genai_2019_baseline,False,66,1007029.5753212435,126.0,-388505.5000823422,8.0,0.09034531273265113,3423844.062665195,11684278.206665698,19658824.531150583,19787897.62150662
pre_genai_2019_baseline,False,83,4180629.6154811713,96.0,-460307.789455314,8.0,0.010000000000000002,14213906.163184294,33685180.35335026,81612562.38602361,82148402.44209346
pre_genai_2019_baseline,False,63,729689.3854908901,120.0,-1183958.9098524232,8.0,0.10227502426981677,2480902.9757699273,5818373.705351155,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,66,981988.1092521804,108.0,-1151081.760927735,8.0,0.01707582489571968,3338704.482833448,8438725.31808345,19521596.00166598,19742821.392978434
pre_genai_2019_baseline,False,63,749807.6674735819,126.0,-960932.1078550748,8.0,0.010000000000000002,2549304.005894082,8064795.500918994,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,61,648471.796846966,132.0,-837084.3813674347,8.0,0.06938400102903933,2204767.7306121304,3801238.848512257,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,61,1050437.193730009,162.0,-627342.831415378,8.0,0.09686403399666373,3571427.5301277847,7771940.690877617,20506210.52112098,20640847.256865714
pre_genai_2019_baseline,False,69,1296128.2040586618,114.0,-91175.7663119681,8.0,0.030328630514663602,4406763.1822069455,12675583.839540198,25302491.165998086,25496314.087914072
pre_genai_2019_baseline,False,77,2025124.0365444634,90.0,-89085.33374436211,8.0,0.06468551468285295,6885308.116667253,16587313.255644424,39533653.29468408,39831700.36149002
pre_genai_2019_baseline,False,76,2766849.460949455,84.0,-99127.3711714237,8.0,0.08452288666478272,9407132.949534481,23445991.74554171,54013317.37408256,54367950.26593259
pre_genai_2019_baseline,False,64,1194854.949204595,132.0,-867209.9750760429,8.0,0.010000000000000002,4062439.7970389733,10507279.361435903,23325475.598963242,23478622.660976633
pre_genai_2019_baseline,False,64,1304092.7300663828,114.0,-483494.69414274814,8.0,0.029885962383774244,4433842.12383066,15633519.056146048,25457971.425065577,25625119.722300854
pre_genai_2019_baseline,False,58,803682.5946976389,102.9033898845397,-1173623.1331755107,8.0,0.09365867212393332,2732475.736122327,4475668.483511137,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,60,897493.1283850758,110.04450658346548,-1250654.4401881422,8.0,0.06045941516091545,3051426.2879755073,6223270.924832298,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,60,645994.3729446719,133.211771127353,-593286.4989917625,8.0,0.041354125335285284,2196344.6283255178,6590404.926477367,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,76,2321886.423489068,102.0,-13146.997484833817,8.0,0.12537690235782672,7894283.584183697,9856340.134762516,45326928.72110673,45624529.768265516
pre_genai_2019_baseline,False,62,951173.9640688363,132.0,-815536.0649870083,8.0,0.10941536641490225,3233938.1178551,7489115.938579567,19521596.00166598,19689355.43482622
pre_genai_2019_baseline,False,66,969968.1058309141,120.0,-1119356.6617800256,8.0,0.1647096387787098,3297837.1455122083,5736163.108507951,19521596.00166598,19672335.05150028
pre_genai_2019_baseline,False,71,1839819.6479739626,114.0,-96082.31033434789,8.0,0.041013782632891654,6255283.590932225,12762527.259403728,35916215.88367503,36152029.42230522
pre_genai_2019_baseline,False,64,950723.925432939,120.0,-635647.8018706104,8.0,0.11437698794591782,3232408.0117397998,8204232.538639556,19521596.00166598,19688976.96607809
pre_genai_2019_baseline,False,64,909448.7701564811,132.0,-644978.4246183187,8.0,0.02040189511196738,3092074.7992978487,9201415.540044779,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,81,3977339.896852711,102.0,-118876.51344911952,8.0,0.022977738336370367,13522732.524212573,29460091.71245458,77644022.6276665,78384132.56363067
pre_genai_2019_baseline,False,70,1428124.26694606,114.0,-392844.6786211359,8.0,0.07381894098592708,4855542.391167152,9997006.322537348,27879264.979496367,28062310.65865468
